scenario,from_core,to_core,cost_2012,path_length_km_2012,cost_2016,path_length_km_2016,cost_2020,path_length_km_2020,cost_2024,path_length_km_2024,cost_change_2012_2016,cost_change_percent_2012_2016,path_length_change_km_2012_2016,cost_change_2016_2020,cost_change_percent_2016_2020,path_length_change_km_2016_2020,cost_change_2020_2024,cost_change_percent_2020_2024,path_length_change_km_2020_2024,cost_change_2012_2024,cost_change_percent_2012_2024,path_length_change_km_2012_2024
veg_low,27,31,644704.6875,317.509667991873,618127.0625,317.92388155423737,609554.625,318.7523086789894,620835.75,322.65180361560397,-26577.625,-4.122449474202094,0.4142135623643526,-8572.4375,-1.3868406708046372,0.828427124752011,11281.125,1.8507160043285702,3.8994949366145875,-23868.9375,-3.7023055614125653,5.142135623730951
veg_low,27,32,908955.875,445.3797256769548,874830.0,448.86500705119545,860226.25,449.6934341759451,874073.0625,449.6934341759406,-34125.875,-3.7544039197722334,3.4852813742406283,-14603.75,-1.669324325869026,0.8284271247496235,13846.8125,1.6096710022508613,-4.490630090003833e-12,-34882.8125,-3.837679414306003,4.313708498985761
veg_low,27,41,282374.34375,158.19595949289325,267297.125,159.0243866176413,270481.0625,159.02438661763995,275377.8125,158.19595949289348,-15077.21875,-5.339443573297371,0.8284271247480604,3183.9375,1.1911603987510153,-1.3642420526593924e-12,4896.75,1.8103855237554756,-0.8284271247464687,-6996.53125,-2.4777503356304837,2.2737367544323206e-13
veg_low,28,33,29944.78125,21.00000000000745,30840.27734375,21.82842712475146,30390.28125,21.00000000000745,29762.53125,21.00000000000745,895.49609375,2.990491352312016,0.8284271247440103,-449.99609375,-1.4591181808590152,-0.8284271247440103,-627.75,-2.0656274775344503,0.0,-182.25,-0.6086202416322544,0.0
veg_low,28,38,60726.11328125,38.041630560343044,59302.171875,38.04163056034169,57104.140625,35.5563491860973,60644.140625,38.04163056034142,-1423.94140625,-2.3448584625449116,-1.3571366253017914e-12,-2198.03125,-3.706493675532015,-2.485281374244387,3540.0,6.199200200291956,2.485281374244117,-81.97265625,-0.13498749025867618,-1.6271428648906294e-12
veg_low,30,36,40777.0703125,30.99999999999907,43929.3203125,30.99999999999907,38572.0703125,30.99999999999907,42104.5703125,30.99999999999907,3152.25,7.730447469232958,0.0,-5357.25,-12.195157953481027,0.0,3532.5,9.158180961977628,0.0,1327.5,3.2555060719824733,0.0
veg_low,30,40,188986.65625,136.26702730475856,184407.34375,136.26702730475557,176541.5625,136.26702730475913,188904.921875,136.26702730475722,-4579.3125,-2.4230877411483913,-2.9842794901924208e-12,-7865.78125,-4.265438181607125,3.552713678800501e-12,12363.359375,7.003087091743623,-1.9042545318370685e-12,-81.734375,-0.043248754500359074,-1.3358203432289883e-12
veg_low,30,41,258306.171875,169.90663761154985,256289.6875,170.4924240491773,242898.3125,169.90663761155037,245939.9375,169.9066376115501,-2016.484375,-0.7806566758984841,0.5857864376274335,-13391.375,-5.225093186786924,-0.585786437626922,3041.625,1.2522215443551095,-2.5579538487363607e-13,-12366.234375,-4.787432791572743,2.5579538487363607e-13
veg_low,31,32,118465.1875,64.72792206135018,116319.5078125,64.72792206135018,112689.15625,64.72792206135018,114381.8515625,64.72792206135018,-2145.6796875,-1.8112322554674554,0.0,-3630.3515625,-3.121016956460912,0.0,1692.6953125,1.5020924539933274,0.0,-4083.3359375,-3.446865719517812,0.0
veg_low,33,38,56867.51953125,39.698484809829885,56678.2734375,39.69848480982989,57206.9453125,39.698484809829885,61564.515625,39.69848480982853,-189.24609375,-0.3327841539598099,7.105427357601002e-15,528.671875,0.9327593148774629,-7.105427357601002e-15,4357.5703125,7.6172050241386495,-1.3571366253017914e-12,4696.99609375,8.259541004191142,-1.3571366253017914e-12
veg_low,36,40,94289.609375,63.84062043356747,95277.4296875,63.84062043356528,88038.5859375,63.8406204335642,94639.75,63.8406204335631,987.8203125,1.047644930388174,-2.1955770534987096e-12,-7238.84375,-7.597648019832872,-1.0800249583553523e-12,6601.1640625,7.498035085645596,-1.0942358130705543e-12,350.140625,0.3713459280623942,-4.369837824924616e-12
veg_low,36,41,227582.265625,149.19595949289504,223878.984375,148.78174593052023,209646.8125,148.78174593052134,214000.96875,149.1959594928918,-3703.28125,-1.6272275169727428,-0.4142135623748118,-14232.171875,-6.357082561693661,1.1084466677857563e-12,4354.15625,2.0769007637547556,0.41421356237046325,-13581.296875,-5.967642881883715,-3.240074875066057e-12
veg_low,36,43,229537.203125,111.74011537018431,233075.78125,113.3969696196696,222990.359375,109.66904755831331,228851.90625,114.22539674441454,3538.578125,1.541614203198678,1.656854249485292,-10085.421875,-4.327099890392408,-3.7279220613562956,5861.546875,2.628609995261146,4.5563491861012295,-685.296875,-0.29855590539142585,2.485281374230226
veg_low,38,40,39892.13671875,25.556349186109426,36244.35546875,25.556349186110793,36512.16796875,25.556349186111063,40615.37890625,25.55634918611079,-3647.78125,-9.14411097033436,1.3677947663381929e-12,267.8125,0.7389081597296131,2.7000623958883807e-13,4103.2109375,11.237927424665257,-2.7355895326763857e-13,723.2421875,1.8129943567551838,1.3642420526593924e-12
veg_low,38,42,44891.72265625,29.698484809835655,46434.98046875,29.698484809835655,44796.6484375,29.698484809835655,45521.75390625,29.698484809835655,1543.2578125,3.4377335535043048,0.0,-1638.33203125,-3.52822810456994,0.0,725.10546875,1.618660087398419,0.0,630.03125,1.4034463654343294,0.0
veg_low,40,42,48627.46484375,21.82842712474449,45987.26953125,21.82842712474449,46398.62109375,21.82842712474449,47184.3671875,21.82842712474449,-2640.1953125,-5.429432360875666,0.0,411.3515625,0.8944900766949685,0.0,785.74609375,1.693468631669836,0.0,-1443.09765625,-2.967659656712453,0.0
veg_low,40,43,254419.734375,133.78174593052043,255302.921875,133.7817459305215,246342.0625,134.1959594928896,253047.015625,135.02438661763796,883.1875,0.34713796953275355,1.0800249583553523e-12,-8960.859375,-3.509892996597731,0.41421356236810425,6704.953125,2.7218060354593323,0.8284271247483446,-1372.71875,-0.5395488496095557,1.2426406871175288
veg_low,40,45,255104.875,137.48023074035248,248776.984375,137.48023074035495,246433.328125,136.89444430272664,258287.421875,139.2375900532335,-6327.890625,-2.4805055665831555,2.4726887204451486e-12,-2343.65625,-0.9420711710482161,-0.5857864376283146,11854.09375,4.8102640337621745,2.3431457505068636,3182.546875,1.2475445147804407,1.7573593128810217
veg_low,41,43,253844.9375,119.95331880576833,251898.71875,119.9533188057697,242343.125,119.95331880576724,242943.484375,119.95331880576833,-1946.21875,-0.7666959085997136,1.3642420526593924e-12,-9555.59375,-3.7934268968964338,-2.4584778657299466e-12,600.359375,0.2477311353478668,1.0942358130705543e-12,-10901.453125,-4.2945324150890345,0.0
veg_low,41,45,394748.125,148.69343417595414,393410.46875,148.69343417595277,394107.625,190.58073580373778,382776.90625,148.6934341759484,-1337.65625,-0.3388632308259856,-1.3642420526593924e-12,697.15625,0.17720836260791548,41.88730162778501,-11330.71875,-2.8750315982848593,-41.887301627789384,-11971.21875,-3.0326220675525692,-5.7411853049416095e-12
veg_low,42,50,74582.9609375,51.41421356237216,76702.4296875,51.41421356237189,76279.5703125,51.828427124745254,79146.6328125,51.828427124744984,2119.46875,2.841759999011168,-2.7000623958883807e-13,-422.859375,-0.5512985399847279,0.41421356237336227,2867.0625,3.7586243449645806,-2.7000623958883807e-13,4563.671875,6.118920216675662,0.41421356237282225
