from_core,to_core,effective_resistance_2012,effective_resistance_2016,effective_resistance_2020,effective_resistance_2024,absolute_change_2012_2024,percent_change_2012_2024,direction
36,38,0.3843545495294048,0.3709545301409509,0.3438330931851591,0.3897331499813742,0.0053786004519694175,1.3993851402448227,increase
36,40,0.45116293273606334,0.4261652458597686,0.4049205836046884,0.45643906996982975,0.005276137233766409,1.1694527300302446,increase
36,41,0.615049608678774,0.6081683882349467,0.5697220021839915,0.5877441287700248,-0.02730547990874921,-4.439557317564317,decrease
36,42,0.3654144567048789,0.36023543982244927,0.3344646064252327,0.36547112907928647,5.667237440759587e-05,0.015509067407633083,increase
36,43,0.6139599982166859,0.6168642228684683,0.5742571576624679,0.5913755642720269,-0.022584433944659033,-3.678486222271483,decrease
36,45,0.7134202925289106,0.7158227920388,0.6665928824848928,0.6894963673360741,-0.02392392519283648,-3.3534124895763306,decrease
36,49,0.9128845892052277,0.9098385358688601,0.8569795239294924,0.8874917172906537,-0.025392871914574067,-2.781608126026261,decrease
36,50,0.9283156023285315,0.9449719660292761,0.8835031791276138,0.9500056457121379,0.02169004338360636,2.336494542287165,increase
36,53,1.3357123274975427,1.3293190960217367,1.2638980249865708,1.3113485865443868,-0.024363740953155855,-1.8240260609708776,decrease
38,40,0.31457201864003925,0.2787250302667844,0.27687086614092654,0.32961876711035654,0.015046748470317284,4.783244401510195,increase
38,41,0.7256270596832192,0.7040260068035251,0.67449481245368,0.7095106969755889,-0.016116362707630283,-2.22102559332146,decrease
