period,grid_x,grid_y,x,y,source_records,source_count,resistance,inside_fixed_core,within_10km_priority_path
early_2010_2012,-74,-252,-737426.1201285295,-2511163.310303221,3,1,2.381480838775635,1,0
early_2010_2012,-73,-252,-729668.8375848928,-2519932.4562937915,1,1,1.60253525352478,1,0
early_2010_2012,-73,-253,-729683.9492398519,-2526123.551770121,2,1,1.9773631153106688,1,0
early_2010_2012,-73,-254,-729239.9432726991,-2537474.8370791376,3,1,2.119850184440613,1,0
early_2010_2012,-74,-255,-735516.5911914818,-2542068.9525698423,1,1,2.071244848251343,1,0
early_2010_2012,-75,-256,-748421.8082025786,-2552096.6151372045,2,1,1.5213476281166076,1,0
early_2010_2012,-76,-256,-751798.7065607687,-2555514.9707989246,2,1,1.5178630213737487,1,0
early_2010_2012,-77,-256,-765836.0141432222,-2558905.6490990818,1,1,1.5450847573280335,1,0
early_2010_2012,-79,-257,-783621.9453566727,-2566227.753239095,1,1,2.1314767990112307,1,0
early_2010_2012,-80,-257,-794624.8591864052,-2565842.4173292816,1,1,1.472100121498108,1,0
early_2010_2012,-81,-257,-805526.487730708,-2569687.226811439,1,1,1.4320679898262025,1,0
early_2010_2012,-82,-258,-817403.539686189,-2577962.424321711,1,1,1.5035461511611938,1,0
early_2010_2012,-83,-259,-826739.65919465,-2584047.4871590137,2,1,1.6616761292219164,1,0
early_2010_2012,-84,-259,-833380.5320348494,-2586728.2902277634,4,1,1.4568951025009156,1,0
early_2010_2012,-85,-260,-848330.9494683966,-2592831.786501467,1,1,1.5024227361679077,1,0
early_2010_2012,-86,-260,-852963.6659635433,-2594690.927103477,7,1,1.523845585823059,1,0
early_2010_2012,-87,-261,-866805.3944814147,-2603938.1693792343,2,1,1.4333887977181003,1,0
early_2010_2012,-88,-262,-875441.2431131694,-2616422.71471861,2,1,2.1476492304801944,1,0
early_2010_2012,-88,-263,-877603.9980335747,-2620976.975564927,3,1,1.4933699464797974,1,0
early_2010_2012,-89,-263,-880466.9881519664,-2623067.011833757,1,1,1.6582865349650384,1,0
early_2010_2012,-89,-264,-881671.7374364829,-2634882.4043194205,2,1,1.4525661630630493,1,0
early_2010_2012,-88,-265,-878561.4043084016,-2648452.062451005,1,1,2.279967655181885,1,0
early_2010_2012,-88,-266,-876503.6134289532,-2653219.5284031183,2,1,1.5301807351112366,1,0
early_2010_2012,-88,-267,-872203.0549185866,-2662369.6141480207,1,1,1.4466126160621642,1,0
early_2010_2012,-87,-267,-863759.6755642403,-2668307.9131560028,3,1,1.6200301175117493,1,0
early_2010_2012,-87,-268,-861541.0899071288,-2672391.3015031815,1,1,2.325932809829712,0,0
early_2010_2012,-86,-268,-856306.838361111,-2679701.869548112,1,1,1.604206693649292,0,0
early_2010_2012,-85,-269,-848763.835058804,-2684201.96942842,1,1,1.5815608129501342,0,0
early_2010_2012,-85,-270,-849078.4143112138,-2690887.268352419,6,1,1.9914548788070678,0,0
early_2010_2012,-86,-270,-850652.0384783621,-2695002.97422114,1,1,2.309255443572998,0,0
early_2010_2012,-86,-271,-857913.2359928405,-2701466.473821357,2,1,2.042277394294739,0,0
early_2010_2012,-87,-271,-863020.1144638816,-2704931.269289136,3,1,2.1475379323959354,0,0
early_2010_2012,-87,-272,-866306.883913767,-2715544.3953788998,5,1,2.5111251034736637,0,0
early_2010_2012,-88,-272,-872900.7307265152,-2716162.9928976484,8,1,1.879008421421051,0,0
early_2010_2012,-87,-273,-866722.3269369481,-2726481.6393531784,4,1,1.9932685089111328,0,0
early_2010_2012,-87,-274,-866608.3666069006,-2738105.563619368,8,1,1.7365467138290407,0,0
early_2010_2012,-87,-275,-866822.382893431,-2743152.759362659,17,1,1.8443651881217955,0,0
early_2010_2012,-88,-276,-875883.0188863644,-2754777.4237133563,1,1,2.776342890739441,0,0
early_2010_2012,-89,-277,-886185.931702273,-2764632.2800548375,1,1,2.2927924146652225,0,0
early_2010_2012,-90,-277,-895026.9012287896,-2766576.717119777,5,1,2.086442636013031,0,0
early_2010_2012,-90,-276,-897842.034217045,-2755959.5874601644,7,1,1.9098864517211913,0,0
early_2010_2012,-90,-275,-895216.7673043098,-2746308.681949874,3,1,2.641898445129395,0,0
early_2010_2012,-90,-274,-895876.8082178299,-2739470.8671074137,4,1,1.8070763864517214,0,0
early_2010_2012,-89,-275,-884389.4733390461,-2742722.142313719,5,1,2.7948306188583376,0,0
early_2010_2012,-89,-274,-886565.1800370099,-2739284.4534927607,1,1,1.8878016324043274,0,0
early_2010_2012,-88,-275,-874941.3350593017,-2742489.1200181805,8,1,2.4341057558007306,0,0
early_2010_2012,-88,-274,-873961.9883999152,-2737877.165268311,10,1,2.07209990978241,0,0
early_2010_2012,-88,-273,-873570.8967040291,-2725660.445053801,8,1,1.8195377607345582,0,0
early_2010_2012,-88,-271,-874412.1798428866,-2707096.6483095735,2,1,1.8594451866149901,0,0
early_2010_2012,-99,-290,-983548.932312559,-2897196.4900824428,1,1,2.5390226736068726,0,0
early_2010_2012,-99,-291,-984252.6198698934,-2903797.2719016224,2,1,2.5120226736068725,0,0
early_2010_2012,-98,-292,-979310.9396879266,-2917954.1548090875,1,1,2.548022673606873,0,0
early_2010_2012,-98,-293,-975621.8436939777,-2924753.132277429,4,1,2.557022673606873,0,0
early_2010_2012,-98,-294,-973381.1902260906,-2930081.95051378,1,1,2.5840226736068725,0,0
early_2010_2012,-91,-294,-903355.2146638507,-2932214.01281929,1,1,2.776543390274048,0,0
early_2010_2012,-90,-293,-891504.3197591889,-2926162.5014854074,1,1,1.8630866560935975,0,0
early_2010_2012,-89,-293,-885706.1592746852,-2927008.996024811,5,1,2.2414841223955158,0,0
early_2010_2012,-89,-294,-882753.301488915,-2930685.464591354,1,1,2.086248227119446,0,0
early_2010_2012,-88,-293,-875082.1080413869,-2924600.7997769057,24,1,2.0252967824935917,0,0
early_2010_2012,-87,-293,-867531.1417399563,-2922602.6004319848,5,1,2.2018254909515385,0,0
early_2010_2012,-87,-292,-869500.8211554298,-2919823.319724351,1,1,2.62153656578064,0,0
early_2010_2012,-88,-292,-877100.8751351265,-2915692.7236732244,2,1,2.9668543639183045,0,0
early_2010_2012,-89,-291,-881390.935813523,-2904886.977671052,6,1,2.020994972705841,0,0
early_2010_2012,-88,-291,-877229.0649398,-2904275.7927258546,9,1,1.9364043292999267,0,0
early_2010_2012,-75,-261,-747174.0419874466,-2604510.7993175983,1,1,1.9150603771209715,1,0
early_2010_2012,-75,-262,-742855.9530286792,-2618007.310493529,1,1,1.4865779905319212,1,0
early_2010_2012,-73,-264,-725413.1942731487,-2633808.0343873203,6,1,1.5584880437850952,1,0
early_2010_2012,-72,-264,-714570.2521494272,-2638918.1191536263,4,1,1.5119165110588073,1,0
early_2010_2012,-72,-265,-715145.5687165387,-2641138.931788375,3,1,1.5538843169212342,1,0
early_2010_2012,-73,-266,-722909.2059208055,-2658295.3991526663,2,1,1.4251821236610411,1,0
early_2010_2012,-74,-267,-733268.2802675687,-2667523.976659298,2,1,1.4768036003112794,1,0
early_2010_2012,-88,-284,-872712.1294842698,-2833330.1821632027,5,1,1.9533863945007324,0,0
early_2010_2012,-86,-284,-854992.6810691113,-2837267.1879680604,2,1,1.8258658967018127,0,0
early_2010_2012,-85,-285,-843303.9905036277,-2843934.297119277,12,1,1.9287121315002442,0,0
early_2010_2012,-84,-285,-839398.2706094747,-2844837.3578880825,3,1,2.781483817100525,0,0
early_2010_2012,-84,-283,-835553.0928514443,-2828483.061176445,7,1,1.9283949756622314,0,0
early_2010_2012,-85,-286,-841390.7790333931,-2855146.440662563,1,1,2.198434374332428,0,0
early_2010_2012,-84,-286,-839204.33249244,-2856386.8269183934,1,1,2.6516327209472657,0,0
early_2010_2012,-84,-242,-836668.5172173786,-2414529.8125087023,6,1,1.7652619938850402,1,0
early_2010_2012,-83,-242,-827265.413017477,-2417040.397535478,12,1,2.323446978569031,1,0
early_2010_2012,-84,-243,-831751.0683256816,-2423318.156293571,6,1,1.4234917159080507,1,0
early_2010_2012,-83,-243,-825800.2025292736,-2424440.8329998143,24,1,1.4102952542304992,1,0
early_2010_2012,-83,-244,-824590.7615579605,-2433850.0320518822,10,1,1.5118806619644165,1,0
early_2010_2012,-84,-244,-830945.5938733649,-2435676.390014241,3,1,1.431905209541321,1,0
early_2010_2012,-82,-244,-816603.0794680865,-2434531.374305618,5,1,1.671213858127594,1,0
early_2010_2012,-82,-243,-811414.1430206159,-2424010.8496267796,3,1,1.4256943459510805,1,0
early_2010_2012,-81,-243,-806392.4844040079,-2423379.968251303,6,1,1.403760022163391,1,0
early_2010_2012,-81,-242,-807915.2357745272,-2418163.548369482,2,1,1.4132198123931883,1,0
early_2010_2012,-82,-245,-814952.3058285553,-2444651.273912955,8,1,1.4593372240066529,1,0
early_2010_2012,-82,-246,-811103.7577353098,-2455262.887916664,3,1,1.6233978328704832,1,0
early_2010_2012,-82,-247,-813807.5339200145,-2466464.7134338617,2,1,1.4614735074043275,1,0
early_2010_2012,-83,-246,-821043.8354958234,-2458310.1109954417,1,1,1.5597266283035278,1,0
early_2010_2012,-83,-247,-825078.9860528997,-2460622.758910984,2,1,2.2714522008895877,1,0
early_2010_2012,-84,-246,-831034.4783909231,-2455544.071767757,3,1,1.7915174889564514,1,0
early_2010_2012,-85,-245,-845139.9311733438,-2446550.586260254,6,1,1.968686288833618,1,0
early_2010_2012,-86,-245,-859985.8812365831,-2449875.84126091,1,1,1.4360835514068604,1,0
early_2010_2012,-86,-246,-857021.8114209458,-2454229.1542402604,3,1,2.135258670806885,1,0
early_2010_2012,-85,-247,-845953.8817914849,-2464442.1886924803,5,1,1.4713060684204102,1,0
early_2010_2012,-84,-248,-834998.6549712209,-2475381.3044841983,3,1,2.143888836860657,1,0
early_2010_2012,-84,-249,-830399.1553343278,-2480108.1601169705,1,1,1.8507292485237121,1,0
early_2010_2012,-83,-249,-825277.8595569285,-2482872.674504441,5,1,1.733737331867218,1,0
early_2010_2012,-83,-250,-823840.9305683302,-2492604.457872629,1,1,1.6237256979942323,1,0
early_2010_2012,-82,-249,-814575.5432148181,-2482626.395936668,6,1,2.205416111946106,1,0
early_2010_2012,-82,-250,-814971.9750709052,-2490814.026636027,4,1,2.0845357637405395,1,0
early_2010_2012,-81,-250,-804743.2858389855,-2493050.315065837,5,1,1.4837367892265318,1,0
early_2010_2012,-81,-249,-804265.0048113256,-2484664.273940991,11,1,1.5780755305290222,1,0
early_2010_2012,-80,-249,-798178.4695362281,-2486976.435890436,1,1,1.4921191658973694,1,0
early_2010_2012,-81,-248,-801557.9616050506,-2473478.9654772356,4,1,1.917226366996765,1,0
early_2010_2012,-82,-248,-814985.0580702813,-2474042.205230184,4,1,1.8663731408119202,1,0
early_2010_2012,-82,-238,-813742.1331352567,-2376666.2703841864,5,1,1.8438771295547485,0,0
early_2010_2012,-80,-239,-799762.9690478524,-2381991.416697189,2,1,1.4123914899826049,0,0
early_2010_2012,-81,-238,-801712.231025268,-2378705.858354827,3,1,1.5623835978507994,0,0
early_2010_2012,-80,-238,-794877.5946594336,-2374207.0244529885,14,1,1.4395771551132202,0,0
early_2010_2012,-88,-223,-874575.7339976317,-2223947.6703635454,1,1,2.075069976806641,0,0
early_2010_2012,-92,-226,-918288.6702357617,-2252169.080209911,1,1,2.0170226736068724,0,0
early_2010_2012,-91,-224,-904590.8169770581,-2233901.252508074,1,1,2.072683888912201,0,0
early_2010_2012,-94,-227,-930361.8618021903,-2264559.4873045683,2,1,2.3543081302642825,0,0
late_2013_2016,-43,-222,-429666.1881844512,-2211853.720829338,1,1,1.4603189125061036,0,0
late_2013_2016,-98,-269,-971453.6125223173,-2687895.1738444567,1,1,3.377734183311463,0,0
late_2013_2016,-86,-222,-852389.8134719004,-2218868.662886113,3,3,2.9666295452117923,0,0
late_2013_2016,-84,-222,-839210.8332500929,-2215548.0602415144,15,2,1.6456431736946107,0,0
late_2013_2016,-98,-239,-971321.109324468,-2383632.460191667,1,1,3.0564260545969013,0,0
late_2013_2016,-108,-264,-1071269.9309101321,-2633620.6332065165,1,1,3.041525389671326,0,0
late_2013_2016,-72,-258,-717991.344002871,-2573219.4318671227,1,1,1.6324777064323424,1,0
late_2013_2016,-99,-273,-989132.2884441896,-2728796.0215280354,1,1,2.602022673606873,0,0
late_2013_2016,-120,-236,-1196750.7916029042,-2356071.8779807687,1,1,2.575022673606873,0,0
late_2013_2016,-125,-228,-1240406.7114944716,-2275063.0877507105,4,1,2.0800226736068725,0,0
late_2013_2016,-18,-211,-175245.34990785987,-2104905.8154440224,2,2,1.867747233390808,0,0
late_2013_2016,-94,-280,-933721.761637544,-2795591.449222982,1,1,2.8477230792045596,0,0
late_2013_2016,-18,-209,-175841.27423214942,-2087141.8682359308,2,2,2.3044908838272096,0,0
late_2013_2016,-90,-281,-896897.4822804854,-2806383.797152817,134,1,2.2703067013770344,0,0
late_2013_2016,-91,-281,-902235.8966785319,-2806176.0123499664,43,1,2.287022673606873,0,0
late_2013_2016,-91,-282,-902493.8668483935,-2811374.768593933,22,1,2.2827544501274826,0,0
late_2013_2016,-90,-282,-895314.4094376689,-2812435.4754500412,13,1,3.0438970007896424,0,0
late_2013_2016,-92,-280,-911108.7805556728,-2797848.033764094,1,1,2.447693036079407,0,0
late_2013_2016,-86,-273,-858019.3917572133,-2725622.268514037,1,1,2.5207852225303653,0,0
late_2013_2016,-87,-273,-864770.9700754998,-2725772.1704451917,10,1,2.3523810744285587,0,0
late_2013_2016,-87,-272,-864226.4306315285,-2717763.379062163,7,1,2.728436595439911,0,0
late_2013_2016,-88,-272,-871114.9978283638,-2712324.3392958343,1,1,3.359650214195252,0,0
late_2013_2016,-88,-271,-872211.201669438,-2707120.7230448723,2,1,2.7664591503143314,0,0
late_2013_2016,-87,-271,-867879.1775409442,-2709950.0112932622,1,1,3.686887820243836,0,0
late_2013_2016,-87,-274,-868270.8865925592,-2737547.14214921,11,1,2.4100489153862004,0,0
late_2013_2016,-87,-275,-867695.3515658854,-2744072.068166804,98,1,1.924043782711029,0,0
late_2013_2016,-88,-275,-873683.612526192,-2743699.652522921,184,1,2.4858898197114474,0,0
late_2013_2016,-89,-274,-881416.7962145604,-2736342.208786741,2,1,2.174127139091492,0,0
late_2013_2016,-88,-274,-874951.092168513,-2738255.027571952,27,1,3.2255940862894064,0,0
late_2013_2016,-89,-275,-881018.7869537194,-2743315.4260144723,11,1,2.978876559257507,0,0
late_2013_2016,-88,-276,-878582.9316426801,-2751924.2520654052,6,1,2.7085878391265874,0,0
late_2013_2016,-89,-276,-881389.1122270542,-2752258.546345482,3,1,2.6517962977886196,0,0
late_2013_2016,-86,-275,-858417.5731891204,-2741880.2576738535,5,1,3.2037208347320556,0,0
late_2013_2016,-91,-288,-904047.4479829237,-2875410.8440488824,35,1,2.7977430391311646,0,0
late_2013_2016,-90,-288,-898921.3447063921,-2878506.441512525,2,1,2.786240624427796,0,0
late_2013_2016,-91,-289,-903053.9792384097,-2887432.3309080186,156,1,2.631584863185883,0,0
late_2013_2016,-90,-289,-898267.1498333638,-2887569.796935189,26,1,3.0986549758911135,0,0
late_2013_2016,-90,-290,-898848.2984444955,-2892917.7064835764,25,1,2.501945333480835,0,0
late_2013_2016,-91,-290,-902027.2329108706,-2892128.2851389516,46,1,2.470400595188141,0,0
late_2013_2016,-72,-264,-713784.2460684296,-2636291.3925287947,45,1,1.8428522863388064,1,0
late_2013_2016,-72,-265,-714399.6511063982,-2643178.3093726505,72,1,2.29013169002533,1,0
late_2013_2016,-73,-267,-726179.3120602791,-2662802.8747851434,13,1,1.789895178794861,1,0
late_2013_2016,-74,-267,-732982.2064735137,-2664814.1269212035,37,1,1.9938256058692931,1,0
late_2013_2016,-73,-265,-724769.0330135855,-2645084.539246988,13,1,2.2137770967483523,1,0
late_2013_2016,-73,-266,-724491.463028549,-2656343.39689274,20,1,1.9854915685653687,1,0
late_2013_2016,-72,-266,-715396.8914714082,-2653184.9713810245,15,1,1.9441689863204956,1,0
late_2013_2016,-73,-264,-724583.9522920825,-2638365.307493359,2,1,2.0438091468811037,1,0
late_2013_2016,-74,-266,-730979.6147639726,-2659571.5232771933,2,1,1.8775151090621949,1,0
late_2013_2016,-74,-264,-734626.1007855306,-2635795.418868348,2,1,1.8902367868423464,1,0
late_2013_2016,-74,-265,-737660.0457823918,-2644841.6240960658,1,1,2.0879371938705447,1,0
late_2013_2016,-75,-265,-745566.3985013092,-2649284.093525231,2,1,2.0111491527557375,1,0
late_2013_2016,-75,-266,-746119.6805450259,-2653554.876716852,1,1,2.0158666815757753,1,0
late_2013_2016,-76,-265,-750221.2156757293,-2648541.4918144345,1,1,2.005297824382782,1,0
late_2013_2016,-71,-266,-708816.4245920521,-2651872.984627515,1,1,2.3211730937957764,1,0
late_2013_2016,-71,-265,-707902.2074675596,-2647225.127770578,6,1,2.3743030605316164,1,0
late_2013_2016,-75,-269,-743018.3202088192,-2682476.825641715,14,1,2.042540577888489,1,0
late_2013_2016,-74,-268,-735963.5684741058,-2673917.419671774,4,1,2.4317230300903323,1,0
late_2013_2016,-73,-268,-729122.1483453237,-2673946.4979263097,2,1,1.7766065649986267,1,0
late_2013_2016,-71,-264,-709997.536180059,-2639615.0009375215,1,1,2.0905817375183107,1,0
late_2013_2016,-75,-267,-740931.5633751694,-2667145.7179044485,2,1,1.872569920539856,1,0
late_2013_2016,-72,-263,-713051.5233474585,-2629016.885387013,3,1,1.5773572483062746,1,0
late_2013_2016,-71,-263,-708098.1832536057,-2623576.7803590894,1,1,1.805935646533966,1,0
late_2013_2016,-74,-269,-738548.6314511821,-2686124.8337982893,2,1,1.7656654171943664,1,0
late_2013_2016,-75,-268,-740909.324809263,-2679676.5923701823,1,1,2.0888287534713745,1,0
late_2013_2016,-90,-284,-897340.7242727116,-2832473.5612227963,19,1,2.606909440517426,0,0
late_2013_2016,-91,-284,-903482.5906884543,-2830996.0298350453,12,1,3.13390948677063,0,0
late_2013_2016,-91,-283,-901398.0665404027,-2827772.837990567,12,1,3.1295954484939577,0,0
late_2013_2016,-90,-283,-897392.4810535426,-2826364.4662635764,17,1,3.0921437940597536,0,0
late_2013_2016,-89,-282,-885137.2363508418,-2816549.568521599,3,1,2.229463511943817,0,0
late_2013_2016,-88,-282,-871513.5548723298,-2819983.580065772,2,1,2.354965939044953,0,0
late_2013_2016,-88,-283,-872648.7792357532,-2826502.7890486047,8,1,2.462006655216217,0,0
late_2013_2016,-87,-282,-866079.9549567081,-2818711.802705452,6,1,2.4153596100807193,0,0
late_2013_2016,-87,-283,-864693.0487565788,-2825898.627382799,63,1,2.34597850561142,0,0
late_2013_2016,-86,-283,-858796.8167010635,-2823274.3606261057,7,1,2.6939694581031803,0,0
late_2013_2016,-87,-284,-863949.1649567379,-2833900.12084567,33,1,2.5802154307365424,0,0
late_2013_2016,-88,-284,-875187.3940793555,-2833989.193059469,12,1,2.434231380939484,0,0
late_2013_2016,-86,-282,-852183.3869835971,-2811496.2538712323,1,1,2.6989211535453803,0,0
late_2013_2016,-87,-281,-861758.5919090937,-2801822.139134079,1,1,3.005673700332642,0,0
late_2013_2016,-87,-285,-864249.9345024684,-2845179.149111364,24,1,2.513879319190979,0,0
late_2013_2016,-89,-283,-883927.3767063096,-2825418.9694483876,12,1,2.525725023269653,0,0
late_2013_2016,-85,-283,-843937.125012891,-2826936.5480190963,2,1,3.125237968444824,0,0
late_2013_2016,-85,-284,-845631.4636646789,-2838159.8054994857,7,1,2.544616586685181,0,0
late_2013_2016,-85,-285,-844389.4937680897,-2845570.2906848267,44,1,2.754855145454407,0,0
late_2013_2016,-84,-286,-837660.7544063994,-2851708.9438258233,5,1,3.408498955726624,0,0
late_2013_2016,-85,-287,-844638.2024543829,-2860735.8635824323,1,1,3.1527265644073488,0,0
late_2013_2016,-86,-288,-856033.2153330127,-2870504.793631792,2,1,2.4302130146026615,0,0
late_2013_2016,-86,-286,-856467.3203383932,-2857614.866627852,9,1,3.2850653362274174,0,0
late_2013_2016,-86,-285,-855113.4471106593,-2845103.617432163,13,1,2.6782186226844793,0,0
late_2013_2016,-87,-286,-865169.9878602228,-2855176.3283477426,19,1,3.2695891294479376,0,0
late_2013_2016,-85,-286,-845173.7333917674,-2853124.077808571,15,1,2.4325253767967228,0,0
late_2013_2016,-84,-285,-834481.3125928439,-2845218.412823826,3,1,2.7679233617782595,0,0
late_2013_2016,-83,-283,-826174.9870685328,-2829578.446326554,1,1,2.5359553198814395,0,0
late_2013_2016,-82,-283,-814800.7714557057,-2826156.7070296607,3,1,1.9987120280265809,0,0
late_2013_2016,-84,-280,-830909.8697073972,-2791190.7177233845,2,1,2.2453576302528386,0,0
late_2013_2016,-85,-281,-843723.9985486242,-2806183.130210817,1,1,2.414629148483277,0,0
late_2013_2016,-88,-285,-872500.7566524867,-2846476.851966041,5,1,2.8110346927642826,0,0
late_2013_2016,-89,-280,-881931.3448135993,-2799716.3365668356,1,1,2.7608020477294923,0,0
late_2013_2016,-88,-280,-874088.151596017,-2794093.602324307,1,1,3.1432153053283693,0,0
late_2013_2016,-87,-280,-867223.5500927467,-2798056.318712145,1,1,2.4020466246604926,0,0
late_2013_2016,-83,-286,-824208.8961864379,-2854691.7683734894,1,1,2.094130123615265,0,0
late_2013_2016,-83,-285,-825690.9409940182,-2849721.11576432,1,1,2.6290486321449285,0,0
late_2013_2016,-89,-284,-885462.9664913244,-2834131.39675048,1,1,2.4413633685112,0,0
late_2013_2016,-86,-287,-857755.3778253301,-2865020.536810019,36,1,2.704184717178345,0,0
late_2013_2016,-87,-287,-865332.8705801427,-2864154.1291950224,88,1,2.752083837509155,0,0
late_2013_2016,-88,-287,-873715.2147691578,-2863802.216394834,40,1,3.0480549774169923,0,0
late_2013_2016,-88,-286,-876415.5954441745,-2855371.4929624675,22,1,2.0826923694610597,0,0
late_2013_2016,-89,-287,-881021.9627663282,-2866254.0087772715,14,1,2.513542169094086,0,0
late_2013_2016,-88,-288,-875773.4939590513,-2875204.2168101035,83,1,2.3776974549293524,0,0
late_2013_2016,-88,-289,-873238.8704851989,-2882857.9400172085,4,1,2.6850678625106816,0,0
late_2013_2016,-78,-261,-778978.6752431367,-2608247.7343507498,83,1,2.5344138660430913,1,0
late_2013_2016,-78,-263,-775501.2796748487,-2621276.6653716727,22,1,2.688791021347046,1,0
late_2013_2016,-79,-262,-782239.2608666281,-2612911.8788656807,112,1,3.0343773603439335,1,0
late_2013_2016,-79,-261,-781714.6006530132,-2607585.6258669286,414,1,2.494634705066681,1,0
late_2013_2016,-78,-262,-776011.8577754901,-2614894.690726002,63,1,1.7416875648498535,1,0
late_2013_2016,-77,-262,-767133.8696073055,-2617601.3481709985,11,1,2.862206857681275,1,0
late_2013_2016,-77,-263,-768285.9520892288,-2620726.5289630056,5,1,3.215457735061646,1,0
late_2013_2016,-79,-263,-786795.2202323885,-2620859.8533495283,101,1,2.7653097620010376,1,0
late_2013_2016,-77,-260,-767615.550774006,-2593864.4557407536,25,1,2.146648225784302,1,0
late_2013_2016,-77,-261,-767388.4377885872,-2604767.485716261,8,1,2.658460640907288,1,0
late_2013_2016,-78,-260,-778541.1299082635,-2593068.224295166,75,1,1.5454555015563964,1,0
late_2013_2016,-79,-260,-781521.8195103772,-2594053.4517923137,128,1,2.342496174812317,1,0
late_2013_2016,-78,-258,-770580.6368760142,-2578705.9581984845,26,1,1.6941571125984192,1,0
late_2013_2016,-77,-258,-766392.1400827583,-2575552.7892730786,68,1,1.6970788164138793,1,0
late_2013_2016,-78,-259,-773165.2657357471,-2585712.9894033726,42,1,1.611714252948761,1,0
late_2013_2016,-82,-239,-812801.2353993924,-2384495.686237091,53,1,1.5456231560707092,0,0
late_2013_2016,-81,-239,-807677.1417240885,-2386679.5401831777,69,1,2.1471037263870243,0,0
late_2013_2016,-82,-240,-814742.9404242733,-2394341.6098999362,47,1,2.2514550313949586,0,0
late_2013_2016,-81,-240,-807213.4600216681,-2392683.0283328667,16,1,1.6356984734535216,0,0
late_2013_2016,-83,-240,-823457.5914660577,-2397535.1632376527,18,1,1.6194584360122681,1,0
late_2013_2016,-82,-238,-813561.3790447848,-2375943.274152102,118,1,2.003119809150696,0,0
late_2013_2016,-83,-239,-824220.0707201184,-2384666.981092403,3,1,1.5502259855270386,1,0
late_2013_2016,-84,-241,-831133.5134650683,-2409935.0906503797,1,1,2.4239260406494143,1,0
late_2013_2016,-83,-242,-824370.1831983699,-2413320.23870186,6,1,2.3220660943984988,1,0
late_2013_2016,-82,-243,-813617.2736540358,-2424021.4302941384,5,1,1.6229964351654054,1,0
late_2013_2016,-81,-243,-807355.3925013867,-2422394.428430597,6,1,1.7256479315757751,1,0
late_2013_2016,-81,-244,-805138.7982697384,-2430524.196895659,1,1,1.83715220785141,1,0
late_2013_2016,-81,-245,-801634.5973489354,-2441168.144397974,1,1,2.17814958190918,1,0
late_2013_2016,-80,-244,-796237.8407690598,-2431917.667298321,7,1,3.093801442146302,1,0
late_2013_2016,-80,-243,-797824.3190863793,-2425006.653044313,4,1,2.7651897678375246,1,0
late_2013_2016,-80,-237,-795016.3703346282,-2367144.737163174,44,1,1.516728542804718,0,0
late_2013_2016,-81,-237,-805140.3093833575,-2367162.751256535,102,1,2.2849801139831545,0,0
late_2013_2016,-80,-238,-794916.8761060007,-2372305.760683283,14,1,1.5179788098335265,0,0
late_2013_2016,-81,-238,-805755.8319269818,-2373078.0607944317,59,1,1.4578711948394776,0,0
late_2013_2016,-83,-220,-822518.5056794102,-2196794.739791656,31,1,2.2188361492156985,0,0
late_2013_2016,-84,-221,-831037.9696462288,-2207032.796968901,20,2,3.2212596902847292,0,0
late_2013_2016,-82,-221,-818712.4128481365,-2200994.5631673625,55,3,3.3095531034469605,0,0
late_2013_2016,-85,-222,-845445.2608001117,-2215849.4209095538,9,1,2.405423500061035,0,0
late_2013_2016,-83,-221,-827834.2238290444,-2205782.666824158,36,5,3.1502405710220343,0,0
late_2013_2016,-85,-221,-849363.4340011141,-2209704.35100919,25,1,2.268790761947632,0,0
late_2013_2016,-88,-224,-876310.78231364,-2232669.715058181,26,1,1.9811315712928772,0,0
late_2013_2016,-86,-223,-854746.1063668586,-2222835.4069551583,11,2,2.867027703285218,0,0
late_2013_2016,-94,-225,-932858.9621230221,-2246963.4923448563,9,1,3.5842409200668337,0,0
late_2013_2016,-87,-223,-867116.8419127861,-2226646.020755738,7,2,2.1635403141975402,0,0
late_2013_2016,-89,-224,-889243.6121428313,-2232015.265322447,20,1,2.4159809665679934,0,0
late_2013_2016,-91,-226,-904488.4211161884,-2251218.1521312892,5,1,2.1430226736068727,0,0
late_2013_2016,-90,-224,-897271.7229785209,-2232138.290915251,19,1,2.7500400285720827,0,0
late_2013_2016,-94,-227,-930339.6298379039,-2263900.9704593658,10,1,2.7683766126632694,0,0
late_2013_2016,-88,-222,-874361.5346358438,-2219931.828956425,2,1,nan,0,0
late_2013_2016,-92,-226,-916960.9566850272,-2252674.8642692617,17,1,2.233022673606873,0,0
late_2013_2016,-47,-227,-460073.24769241805,-2264701.057742417,1,1,1.5894659786224363,0,0
late_2013_2016,-93,-226,-925926.7459534287,-2255385.337876722,2,2,2.4490226736068728,0,0
late_2013_2016,-17,-210,-169984.98576379943,-2094427.0057976544,1,1,2.0690693159103395,0,0
late_2013_2016,-89,-223,-888702.6047200889,-2229036.4929685593,1,1,2.8048955173492436,0,0
late_2013_2016,-90,-275,-899306.9872064592,-2746076.6373393834,1,1,2.6852490119934087,0,0
late_2013_2016,-66,-208,-651635.9230689503,-2077166.2592116892,1,1,3.1883069400787356,0,0
late_2013_2016,-90,-240,-897794.3720076167,-2399064.1212139726,1,1,1.9903795499801635,1,0
late_2013_2016,-122,-237,-1212502.6595966779,-2363952.73905167,2,1,3.166998892784119,0,0
