year,scenario,from_core,to_core,previously_primary_eligible,stored_path_km,stored_cost_raw,total_m,outside_m,old_missing_m,new_missing_m,partial_below95_m,comparable_m,above5pct_m,old_integral_comparable,new_integral_comparable,abs_delta_integral,signed_integral_change_percent_comparable,absolute_integral_change_percent_comparable,max_cell_change_percent_on_line,complete_candidate_coverage,pct_line_above5pct_change
2012,veg_high,26,32,yes,118.56854249492555,310484.375,118568.54249482427,0.0,0.0,0.0,0.0,118568.54249482427,33506.096654369896,310484.3741543915,316999.021367662,12565.321947213608,2.098220637033088,4.0470062242054645,18.64566051549041,True,28.258841636543266
2012,veg_high,27,30,unknown,208.01219330882807,496150.6875,208012.19330873282,0.0,0.0,0.0,0.0,208012.19330873282,31899.494936589883,496150.6829579519,501017.0637008191,13428.376045294071,0.9808271781174938,2.7065116519112213,25.083157610353346,True,15.335396655927992
2012,veg_high,27,31,unknown,315.85281374239014,771768.0,315852.81374232186,0.0,0.0,0.0,1000.0,315852.81374232186,52313.7084989711,771767.9729573918,781453.440103602,21505.18266720269,1.2549713755412473,2.786482909467657,23.040936923258766,True,16.562685600024295
2012,veg_high,27,32,unknown,446.62236636409295,1066238.125,446622.3663639967,0.0,0.0,0.0,4828.427124744714,446622.3663639967,80763.45596727036,1066238.0823459793,1079556.6287454905,31021.377528558874,1.2491156168617845,2.909423143122445,24.811048029083114,True,18.083164223228408
2012,veg_high,27,41,yes,158.19595949289484,372564.3125,158195.9594926978,0.0,0.0,0.0,0.0,158195.9594926978,24106.601717767877,372564.31841173983,378425.9359060311,9945.71698364731,1.5733169293505211,2.6695301971070107,28.633011507745486,True,15.238443380648178
2012,veg_high,28,33,yes,21.00000000000745,48775.3125,21000.00000001117,0.0,0.0,0.0,0.0,21000.00000001117,1000.0000000000017,48775.31315175076,48707.101630581295,828.7482567041162,-0.1398484535757638,1.6991141689356202,6.131227470738292,True,4.761904761902238
2012,veg_high,28,38,unknown,35.556349186098394,87840.3125,35556.34918607956,0.0,0.0,0.0,0.0,35556.34918607956,3707.1067811858015,87840.31498118675,88514.55657823804,1853.1535198193171,0.7675764792005824,2.109684511281884,22.440248279423177,True,10.426005104700533
2012,veg_high,30,36,yes,30.99999999999907,70105.46875,30999.999999999072,0.0,0.0,0.0,0.0,30999.999999999072,1000.0000000000035,70105.46858787371,70497.0145931227,672.3065643310337,0.5585099324430187,0.95899303987724,5.885333259100458,True,3.225806451613011
2012,veg_high,30,40,yes,136.26702730475833,334977.6875,136267.02730466847,0.0,0.0,0.0,0.0,136267.02730466847,3621.320343576558,334977.68288827833,336378.5851492981,5373.586962967285,0.418207639667445,1.6041626763414811,9.861041875011981,True,2.657517680693173
2012,veg_high,30,41,unknown,169.90663761155037,423485.125,169906.6376109113,0.0,0.0,0.0,0.0,169906.6376109113,14727.92206131728,423485.1413607098,425957.3516027246,7284.475248511989,0.5837773278352332,1.720125344919086,10.151015874809243,True,8.668244082991293
2012,veg_high,31,32,yes,64.31370849897533,147426.484375,64313.708498944776,0.0,0.0,0.0,3207.106781178409,64313.708498944776,9328.427124734428,147426.48576373776,147597.54165668748,3906.3544325972475,0.1160279254189378,2.649696499486178,18.024743848094385,True,14.504570397907443
2012,veg_high,33,38,yes,41.00000000000186,86136.5390625,41000.00000000184,0.0,0.0,0.0,0.0,41000.00000000184,2000.0000000000016,86136.53613460441,86380.74653830614,1370.4829503097963,0.28351546818659035,1.591058814076481,5.1967059077137385,True,4.87804878048759
2012,veg_high,36,40,yes,63.84062043356747,166597.875,63840.62043348325,0.0,0.0,0.0,0.0,63840.62043348325,6656.854249472697,166597.8747418467,168615.7217463091,3066.3927675171444,1.2112081307094513,1.8405953690998171,6.874134819383812,True,10.42730193452396
2012,veg_high,36,41,yes,145.8822509939075,367002.0,145882.25099358265,0.0,0.0,0.0,0.0,145882.25099358265,15899.49493656567,367002.0140243372,368919.7163340591,7838.208277822552,0.5225318217449093,2.135739853815291,11.495882291999902,True,10.898854952042855
2012,veg_high,36,43,yes,108.8406204335674,327013.0625,108840.6204335145,0.0,0.0,0.0,0.0,108840.6204335145,10449.747468297088,327013.0737197255,330308.8374088795,5983.122662365747,1.0078385098385212,1.82962797001007,10.031885606953155,True,9.60096279006452
2012,veg_high,38,40,yes,25.556349186109426,67551.140625,25556.349186094547,0.0,0.0,0.0,0.0,25556.349186094547,3828.4271247380166,67551.1383710361,68515.66784368783,2071.334847877636,1.4278508044585303,3.0663211573141487,8.280676967255001,True,14.98033657648214
2012,veg_high,38,42,unknown,29.698484809835655,70738.3515625,29698.48480982892,0.0,0.0,0.0,0.0,29698.48480982892,1414.2135623727588,70738.34946378006,71461.38652883179,1637.3020102927703,1.022128831860769,2.3145889361344416,21.68094351940651,True,4.761904761904604
2012,veg_high,40,42,yes,21.41421356237139,66887.21875,21414.213562371384,0.0,0.0,0.0,0.0,21414.213562371384,2000.0000000000016,66887.2162400692,67226.6487957923,1278.7333550928963,0.5074699992070331,1.911775413859821,6.3533994050104585,True,9.33959117468764
2012,veg_high,40,43,yes,132.53910524339506,374730.6875,132539.10524331545,0.0,0.0,0.0,0.0,132539.10524331545,16071.067811866831,374730.6754842501,378158.1453093797,8906.270922312568,0.9146488529929719,2.3767125311540975,17.054380714792213,True,12.125529127696725
2012,veg_high,40,45,unknown,136.30865786509838,385274.78125,136308.65786489652,0.0,0.0,0.0,0.0,136308.65786489652,22591.883091989435,385274.77615150315,390741.64994828287,10763.792729201834,1.418954506025072,2.7937963748161767,15.754374643282725,True,16.574063192949616
2012,veg_high,41,43,yes,93.88225099391182,290391.1875,93882.25099381665,0.0,0.0,0.0,0.0,93882.25099381665,16313.70849896234,290391.2023667404,292014.458423389,6872.1622923382865,0.5589894058149136,2.366518763767267,13.626682829501213,True,17.3767760426162
2012,veg_high,41,45,yes,147.5218613006976,450917.0,147521.86130048652,0.0,0.0,0.0,0.0,147521.86130048652,28577.164466224178,450916.99135734915,457332.5096136805,13070.526005801656,1.4227714588929796,2.898654576412566,20.285485869347117,True,19.371477701203553
2012,veg_high,42,50,yes,52.24264068711808,135379.578125,52242.64068711551,0.0,0.0,0.0,0.0,52242.64068711551,2621.3203435571645,135379.58104516365,135767.09171761744,1480.5586758769743,0.2862401179425378,1.0936351438279668,7.236246347903692,True,5.017587757970388
2012,veg_high,43,45,yes,25.556349186104864,84801.296875,25556.349186076994,0.0,0.0,0.0,0.0,25556.349186076994,1707.106781183757,84801.29379945608,85534.67403299839,1443.1887183432452,0.8648219864152651,1.7018475234071275,6.344179434335128,True,6.679775615657117
2012,veg_high,43,49,yes,147.89949493661098,402578.78125,147899.49493660548,0.0,0.0,0.0,0.0,147899.49493660548,17414.213562362216,402578.79147867917,406046.8855993221,8836.510746814922,0.8614696536557664,2.1949767185594298,11.820780401894277,True,11.774356342343504
2012,veg_high,45,49,yes,111.79898987322453,308655.3125,111798.9898731988,0.0,0.0,0.0,0.0,111798.9898731988,6621.320343557086,308655.3188070501,309917.69281158084,5706.089623567652,0.4089914955652807,1.8486931136069953,9.74300888041329,True,5.922522512114748
2012,veg_high,45,50,yes,271.80613254815677,704727.25,271806.1325479334,0.0,0.0,0.0,0.0,271806.1325479334,18278.174593040916,704727.2688594181,708344.4835590054,11811.568362577023,0.5132786624592711,1.6760481514634342,17.56429424143768,True,6.724710153409631
2012,veg_high,45,53,unknown,267.597979746445,765516.125,267597.979746409,0.0,0.0,0.0,0.0,267597.979746409,19242.640687115756,765516.1126765212,769810.911706743,15085.314483080107,0.5610331329546581,1.970607049711389,10.361070124394839,True,7.1908766670627235
2012,veg_high,49,53,yes,125.5563491861036,375126.875,125556.34918609663,0.0,0.0,0.0,0.0,125556.34918609663,11121.320343560945,375126.8820371151,377419.1238102035,7983.598644263169,0.6110577201613676,2.1282395441532955,9.970453650858534,True,8.857632780543172
2012,veg_high,50,53,yes,259.90663761154985,737891.4375,259906.63761130485,0.0,0.0,0.0,0.0,259906.63761130485,34177.66952964338,737891.4477937915,744803.3715111408,18649.810290988968,0.9367128102670375,2.527446326522648,37.42764672459841,True,13.14997948638646
2016,veg_low,1,9,unknown,99.6984848098423,131160.875,99698.48480971347,0.0,0.0,0.0,0.0,99698.48480971347,8449.747468275255,131160.87963013188,131818.2278811442,2255.297423686329,0.5011770680907413,1.719489401143216,17.691965034429682,True,8.475301790596529
2016,veg_low,1,13,unknown,209.52186130069828,295158.34375,209521.86130037985,0.0,0.0,0.0,0.0,209521.86130037985,14106.601717754358,295158.3294461362,296775.4582883114,4745.591775419079,0.5478852130684331,1.6078122492169438,17.691965034429682,True,6.732758877857861
2016,veg_low,1,17,unknown,238.0121933088256,345486.28125,238012.19330877322,0.0,0.0,0.0,1000.0000000000005,238012.19330877322,20035.533905929682,345486.2703413813,346596.10396941967,5720.543636853823,0.32123812820166187,1.6557947820042889,10.639368898602976,True,8.417860290013623
2016,veg_low,9,13,yes,26.38477631084542,45838.234375,26384.776310827663,0.0,0.0,0.0,0.0,26384.776310827663,1499.999999998603,45838.235962773506,46253.10186002407,597.3890312002488,0.9050651460223991,1.3032548453335004,7.697472495203512,True,5.6850965205380195
2016,veg_low,9,17,yes,56.24264068712548,86259.9609375,56242.64068712752,0.0,0.0,0.0,0.0,56242.64068712752,5414.213562369444,86259.96180552582,86688.9332027083,1386.356622837026,0.49730070383013913,1.6071843689921688,8.789986979982583,True,9.626528015439748
2016,veg_low,13,17,unknown,97.18376618407225,143429.359375,97183.76618403672,0.0,0.0,0.0,0.0,97183.76618403672,9621.320343555504,143429.35616274006,143892.67940130032,2519.0438948301658,0.3230323630781351,1.7562958952224317,7.872059064947111,True,9.900131185835736
2016,veg_low,17,24,yes,31.41421356237216,50675.796875,31414.21356237216,0.0,0.0,0.0,0.0,31414.21356237216,6207.1067811879175,50675.79831649932,51281.27553794787,1287.7802817662923,1.1948054920950524,2.5412136059966306,10.355925557236866,True,19.758911897838402
2016,veg_low,18,24,unknown,9.41421356237589,22982.919921875,9414.21356237589,0.0,0.0,0.0,0.0,9414.21356237589,0.0,22982.91946739231,23057.933184806196,154.52635615619386,0.3263889843077461,0.6723530331968166,1.8330197006073918,True,0.0
2016,veg_low,18,28,yes,152.65685424949368,218388.109375,152656.85424948987,0.0,0.0,0.0,0.0,152656.85424948987,4999.999999999992,218388.11601793746,219515.85161144807,3743.017725960048,0.5163905500324972,1.7139292165754172,6.838931077835723,True,3.2753196864835172
2016,veg_low,18,33,yes,117.98275605730039,161415.078125,117982.75605721868,0.0,0.0,0.0,0.0,117982.75605721868,3207.1067811865482,161415.08349615376,162046.02655632613,1800.27756564528,0.39088234290534096,1.1153093791808975,8.04407530298898,True,2.7182843394768486
2016,veg_low,24,28,yes,21.00000000000093,27888.650390625,21000.00000000093,0.0,0.0,0.0,0.0,21000.00000000093,0.0,27888.64978790408,27995.016834949467,272.9619224108813,0.3813990560830982,0.97875632017607,2.5569109722943613,True,0.0
2016,veg_low,24,33,yes,39.698484809838924,52062.98046875,39698.48480977482,0.0,0.0,0.0,0.0,39698.48480977482,0.0,52062.979089719345,52237.10652043793,378.2565470171558,0.3344553726334132,0.7265365018112236,2.6113204825514105,True,0.0
2016,veg_low,24,38,yes,104.72792206135956,142133.65625,104727.92206133524,0.0,0.0,0.0,0.0,104727.92206133524,0.0,142133.65184909583,142692.66217562932,1069.3848535349055,0.39329906694227645,0.7523797775000378,3.551606611204666,True,0.0
2016,veg_low,26,27,yes,110.52691193457966,196418.46875,110526.91193451815,0.0,0.0,0.0,0.0,110526.91193451815,1414.2135623741265,196418.47668286227,196883.43933471557,1656.300558742888,0.23672042452709263,0.8432508930497179,7.025402734367783,True,1.2795196550971943
2016,veg_low,26,31,yes,24.31370849898871,43545.26953125,24313.708498971988,0.0,0.0,0.0,0.0,24313.708498971988,0.0,43545.27138568555,43512.485995887684,187.37922946918258,-0.0752903558861262,0.43030901750397393,2.3635262430689483,True,0.0
2016,veg_low,26,32,yes,117.98275605729711,244987.78125,117982.75605711094,0.0,0.0,0.0,0.0,117982.75605711094,0.0,244987.78044701286,245258.12719440076,1393.5039803222587,0.110351115020757,0.568805504413169,3.647211329316602,True,0.0
2016,veg_low,27,30,unknown,209.6690475583084,300283.9375,209669.04755827098,0.0,0.0,0.0,0.0,209669.04755827098,18485.281374216276,300283.9294582795,301865.63358919823,4940.101358721253,0.5267361905687551,1.6451434372906109,9.549792361132454,True,8.816409283816137
2016,veg_low,27,31,unknown,317.92388155423737,618127.0625,317923.88155403495,0.0,0.0,0.0,0.0,317923.88155403495,1414.2135623673091,618127.0591533997,618336.1127840135,4107.953935712785,0.03382049491573724,0.6645808292779042,5.020257661907376,True,0.44482772274122057
2016,veg_low,27,32,unknown,448.86500705119545,874830.0,448865.00705102115,0.0,0.0,0.0,2207.106781187178,448865.00705102115,4621.320343552473,874830.0269331853,876173.0377311459,6107.824678175539,0.1535167697282347,0.6981727295743612,9.221201647107828,True,1.02955683133196
2016,veg_low,27,41,yes,159.0243866176413,267297.125,159024.3866174176,0.0,0.0,0.0,0.0,159024.3866174176,1000.0000000000028,267297.12103183934,268265.19177900127,2366.4511621841903,0.3621702857946607,0.8853260944409155,5.154252748439044,True,0.6288343701685281
2016,veg_low,28,33,yes,21.82842712475146,30840.27734375,21828.42712475409,0.0,0.0,0.0,0.0,21828.42712475409,0.0,30840.27742070378,30819.014428567796,356.945327394198,-0.06894552810251531,1.1573998590381436,3.596845445264369,True,0.0
2016,veg_low,28,38,unknown,38.04163056034169,59302.171875,38041.63056026511,0.0,0.0,0.0,0.0,38041.63056026511,0.0,59302.17067162344,59350.303508481535,344.7204507179038,0.08116538789890715,0.581294827514392,2.043446804752666,True,0.0
2016,veg_low,30,36,yes,30.99999999999907,43929.3203125,30999.999999999072,0.0,0.0,0.0,0.0,30999.999999999072,0.0,43929.32002878002,44167.524515328805,686.1637319103753,0.5422448751602138,1.5619721212639746,3.4221023376520776,True,0.0
2016,veg_low,30,40,yes,136.26702730475557,184407.34375,136267.02730448023,0.0,0.0,0.0,0.0,136267.02730448023,0.0,184407.34106653262,184687.9297755398,2200.2310430109897,0.15215701684345717,1.193136363382174,4.852261485145841,True,0.0
2016,veg_low,30,41,unknown,170.4924240491773,256289.6875,170492.42404894298,0.0,0.0,0.0,0.0,170492.42404894298,5242.640687109143,256289.6846944924,257000.97893063768,3171.659158209756,0.277535257415118,1.2375289945791228,6.888402631756215,True,3.0749992067707046
2016,veg_low,31,32,yes,64.72792206135018,116319.5078125,64727.922061319056,0.0,0.0,0.0,3207.1067811784174,64727.922061319056,0.0,116319.50993209504,116405.78102765256,1023.4813125065464,0.07416734785754553,0.8798879165705167,4.836742816710922,True,0.0
2016,veg_low,33,38,yes,39.69848480982989,56678.2734375,39698.48480976248,0.0,0.0,0.0,0.0,39698.48480976248,0.0,56678.27405529043,56919.53128218755,550.9293633887517,0.4256608566834075,0.9720291815013854,3.1692577297895643,True,0.0
2016,veg_low,36,40,yes,63.84062043356528,95277.4296875,63840.620433488846,0.0,0.0,0.0,0.0,63840.620433488846,3414.213562372861,95277.43098108473,95907.79659639482,1533.7657867544856,0.6616106341440275,1.6097891924258343,7.602269407957748,True,5.348026913256421
2016,veg_low,36,41,yes,148.78174593052023,223878.984375,148781.74593018193,0.0,0.0,0.0,0.0,148781.74593018193,3828.4271247296756,223878.98919132838,225011.49180755217,2635.5430693001445,0.5058548014329034,1.1772176919415127,8.545659963270994,True,2.5731833571345657
2016,veg_low,36,43,yes,113.3969696196696,233075.78125,113396.96961953564,0.0,0.0,0.0,0.0,113396.96961953564,4828.427124730169,233075.78000200615,234169.75054609557,2611.5462308697515,0.46936260133076946,1.1204708746860241,10.44859222136496,True,4.257986029900348
2016,veg_low,38,40,yes,25.556349186110793,36244.35546875,25556.34918610367,0.0,0.0,0.0,0.0,25556.34918610367,0.0,36244.35610960605,36412.309345870606,281.22313840497696,0.4633914194989375,0.7759087719879311,3.935669545469734,True,0.0
2016,veg_low,38,42,unknown,29.698484809835655,46434.98046875,29698.48480982892,0.0,0.0,0.0,0.0,29698.48480982892,0.0,46434.98189397691,46410.56138412699,515.3787958651978,-0.052590759926818276,1.1098933925331147,3.071817033240438,True,0.0
2016,veg_low,40,42,yes,21.82842712474449,45987.26953125,21828.427124744485,0.0,0.0,0.0,0.0,21828.427124744485,0.0,45987.26782464374,45908.39003905914,233.92886904005712,-0.1715209215850333,0.5086818158714331,2.6898970838639054,True,0.0
2016,veg_low,40,43,yes,133.7817459305215,255302.921875,133781.74593034503,0.0,0.0,0.0,0.0,133781.74593034503,2828.427124731743,255302.92185434938,255096.08662181097,2293.9288145804176,-0.0810156151116792,0.8985125583047995,6.1569075251217695,True,2.1142100553870744
2016,veg_low,40,45,unknown,137.48023074035495,248776.984375,137480.23074008152,0.0,0.0,0.0,0.0,137480.23074008152,5242.640687104275,248776.97625087155,248843.29661989518,2605.060709489825,0.02665856383621268,1.0471470265250074,6.485625468925056,True,3.813377864498895
2016,veg_low,41,43,yes,119.9533188057697,251898.71875,119953.3188055034,0.0,0.0,0.0,0.0,119953.3188055034,0.0,251898.7256053248,252233.9643950982,2544.16019376904,0.1330847502176935,1.0099932771217082,4.316692361049846,True,0.0
2016,veg_low,41,45,yes,148.69343417595277,393410.46875,148693.43417575103,0.0,0.0,0.0,0.0,148693.43417575103,2828.4271247445677,393410.4755394941,394283.9605156402,3651.5439400625073,0.2220289063092018,0.9281765908889563,6.5225721365909095,True,1.902186966373683
2016,veg_low,42,50,yes,51.41421356237189,76702.4296875,51414.21356237064,0.0,0.0,0.0,0.0,51414.21356237064,2000.000000000009,76702.4291462535,76854.4515180217,861.9772973052368,0.19819759746895205,1.1237940009196432,6.612036270991255,True,3.8899748949262962
2016,veg_low,43,45,yes,33.38477631084897,67599.90625,33384.776310820125,0.0,0.0,0.0,0.0,33384.776310820125,1414.2135623728857,67599.90528559784,67750.44227781365,807.7179967503422,0.22268817031594335,1.194850781725025,6.5225721365909095,True,4.23610315434264
2016,veg_low,43,49,yes,152.45584412271074,303678.21875,152455.84412270228,0.0,0.0,0.0,0.0,152455.84412270228,1207.106781185481,303678.20280259615,303378.51290124905,2235.4379476311333,-0.09868666851334806,0.7361206458022487,11.250645021970286,True,0.7917746860618575
2016,veg_low,45,49,yes,111.79898987322562,229567.75,111798.98987320805,0.0,0.0,0.0,0.0,111798.98987320805,1207.106781185829,229567.7557122679,229865.4812145736,1987.0051080415633,0.12968959921306755,0.8655418971521441,8.575860758109464,True,1.079711706299687
2016,veg_low,45,50,yes,275.9066376115426,414124.09375,275906.63761121855,0.0,0.0,0.0,0.0,275906.63761121855,15485.281374215701,414124.09382726985,415800.3905200878,5614.773136631527,0.4047812522391281,1.3558189973301664,12.638712256884638,True,5.612507733879201
2016,veg_low,45,53,unknown,267.18376618407467,644221.25,267183.76618405315,0.0,0.0,0.0,0.0,267183.76618405315,4000.0000000019336,644221.2748048293,645066.4608381435,4932.616707765097,0.131194989418848,0.7656711910452605,7.311927346352517,True,1.4970969445974796
2016,veg_low,49,53,yes,125.55634918611095,349130.65625,125556.34918610025,0.0,0.0,0.0,0.0,125556.34918610025,999.9999999999999,349130.65663855127,349563.66409700457,2006.1487375489655,0.1240244734227458,0.5746125982932216,5.941066270988694,True,0.7964551426370281
2016,veg_low,50,53,yes,263.80613254816285,600978.0625,263806.13254788064,0.0,0.0,0.0,0.0,263806.13254788064,4035.5339059168955,600978.0924992731,602151.4525251702,4766.362188915645,0.1952417301964271,0.7931008215447403,8.191608716192855,True,1.5297346831709642
2016,veg_balanced,1,9,unknown,99.6984848098409,134277.71875,99698.4848098287,0.0,0.0,0.0,0.0,99698.4848098287,18071.067811854842,134277.7141061124,136138.93370838978,3886.6034319580153,1.3860971752963858,2.894451590743229,20.85534507769161,True,18.125719609806264
2016,veg_balanced,1,13,unknown,209.52186130069634,303108.875,209521.86130023503,0.0,0.0,0.0,0.0,209521.86130023503,51769.55262156137,303108.87275183224,308449.38866217586,9367.766213438787,1.7619134213586962,3.09056152939098,20.85534507769161,True,24.70842531671577
2016,veg_balanced,1,17,unknown,243.3969696196732,373830.21875,243396.96961963302,0.0,0.0,0.0,0.0,243396.96961963302,45142.13562370481,373830.2101944765,376992.4476116359,10553.89205838239,0.8459020514993476,2.8231779483236448,22.9013526522068,True,18.54671226772066
2016,veg_balanced,9,13,yes,26.38477631084542,46481.77734375,26384.776310827663,0.0,0.0,0.0,0.0,26384.776310827663,5914.2135623705,46481.77799496644,47311.509789467564,1194.7780624004963,1.7850689674370424,2.5704224621740592,15.08186213666161,True,22.41524996345507
2016,veg_balanced,9,17,yes,56.65685424949857,94059.4453125,56656.85424949996,0.0,0.0,0.0,0.0,56656.85424949996,13242.640687117322,94059.44801551299,95620.4978714084,2700.5771172735836,1.6596417359773907,2.871138598249252,16.44963084659814,True,23.37341326576422
2016,veg_balanced,13,17,unknown,101.32590180780845,154541.0,101325.90180774768,0.0,0.0,0.0,0.0,101325.90180774768,31556.34918609125,154541.00549567718,156683.54142351952,6695.4462812906095,1.3863866880963638,4.332472316855668,19.511786333295348,True,31.14341804326123
2016,veg_balanced,17,24,yes,32.07106781186833,56723.33203125,32071.06781186341,0.0,0.0,0.0,0.0,32071.06781186341,14535.533905931632,56723.33335032564,59391.81239981848,2889.3549271600423,4.704376297867063,5.0937678667705715,29.19741432877081,True,45.322887255268725
2016,veg_balanced,18,24,unknown,9.41421356237589,24805.3671875,9414.21356237589,0.0,0.0,0.0,0.0,9414.21356237589,0.0,24805.366770945322,24955.394205773086,309.0527123123903,0.6048184500278886,1.2459106739529675,3.337186716073138,True,0.0
2016,veg_balanced,18,28,yes,153.4852813742377,266926.75,153485.28137423153,0.0,0.0,0.0,0.0,153485.28137423153,26914.213562370292,266926.75135063025,269989.6638457971,7532.937523542116,1.1474730350812479,2.8220991284785026,9.106131131273862,True,17.535371028018904
2016,veg_balanced,18,33,yes,117.98275605729712,193603.90625,117982.7560572323,0.0,0.0,0.0,0.0,117982.7560572323,7535.533905925823,193603.90108486352,194598.4450780474,3601.2820157388287,0.5137003890990366,1.860128848416261,9.679340781838382,True,6.386979044861783
2016,veg_balanced,24,28,yes,21.00000000000093,33950.2734375,21000.00000000093,0.0,0.0,0.0,0.0,21000.00000000093,0.0,33950.27176618731,34163.00586027808,545.9238448217625,0.6266049814147356,1.6080102350328578,4.182006363118062,True,0.0
2016,veg_balanced,24,33,yes,39.69848480983566,62942.08984375,39698.48480980558,0.0,0.0,0.0,0.0,39698.48480980558,0.0,62942.09062473579,63358.95128772914,827.56615317659,0.6622923688358151,1.3148056331820703,4.48088445605763,True,0.0
2016,veg_balanced,24,38,yes,104.72792206135956,168877.484375,104727.92206134583,0.0,0.0,0.0,0.0,104727.92206134583,3207.106781184598,168877.48348287583,169711.62251577622,2000.693190959793,0.49393146777023667,1.1847009735686067,5.961544919705314,True,3.0623225574035455
2016,veg_balanced,26,27,yes,108.56854249492929,204681.828125,108568.54249483334,0.0,0.0,0.0,0.0,108568.54249483334,10778.174593037465,204681.8281241712,206280.39278732293,3994.5862303384,0.7809997974915106,1.9516076570876946,13.970525320017282,True,9.927529968959828
2016,veg_balanced,26,31,yes,24.313708498989804,47066.75390625,24313.708498984397,0.0,0.0,0.0,0.0,24313.708498984397,0.0,47066.75568697936,47279.74841943189,276.2663147655942,0.452533278199696,0.5869669806921088,3.3352569082615107,True,0.0
2016,veg_balanced,26,32,yes,117.98275605729711,258412.015625,117982.7560571142,0.0,0.0,0.0,0.0,117982.7560571142,3414.213562368881,258412.02130943208,258895.52308351142,2695.377032991206,0.18710498514322715,1.043054041887495,6.639416891859562,True,2.8938242133588545
2016,veg_balanced,27,30,unknown,207.1837661840775,353625.34375,207183.7661840475,0.0,0.0,0.0,0.0,207183.7661840475,38106.60171779283,353625.35484377405,357564.26910618594,10059.080660473846,1.1138664715238056,2.8445586615014595,15.437541186353144,True,18.392658083038032
2016,veg_balanced,27,31,unknown,317.9238815542363,644522.0,317923.881554053,0.0,0.0,0.0,0.0,317923.881554053,11242.640687126817,644522.0004669456,646532.0299600945,8586.87727245307,0.31186359685049236,1.3322861386007023,9.124479859146517,True,3.5362680627109038
2016,veg_balanced,27,32,unknown,443.30865786508275,915499.9375,443308.6578648892,0.0,0.0,0.0,0.0,443308.6578648892,15449.747468316344,915499.9408159452,917995.4253049546,11265.49583119911,0.27258161117797997,1.2305293893474931,9.124479859146517,True,3.485099420960348
2016,veg_balanced,27,41,yes,159.02438661764157,283881.625,159024.38661741768,0.0,0.0,0.0,0.0,159024.38661741768,10278.174593026546,283881.63731059484,285804.479044996,4723.423443979977,0.6773392434317183,1.6638707204623029,9.192359678527932,True,6.463269446687993
2016,veg_balanced,28,33,yes,22.656854249499396,37535.6171875,22656.854249502037,0.0,0.0,0.0,0.0,22656.854249502037,0.0,37535.61855633557,37892.83717046235,616.1538843631527,0.9516790394452856,1.6415178650603406,4.647797351893539,True,0.0
2016,veg_balanced,28,38,unknown,35.556349186098664,68052.3671875,35556.349186085165,0.0,0.0,0.0,0.0,35556.349186085165,0.0,68052.3704164905,68294.20864936794,779.0850514332756,0.355370770183816,1.1448316152180453,3.8103361105326985,True,0.0
2016,veg_balanced,30,36,yes,30.99999999999907,56857.703125,30999.999999999072,0.0,0.0,0.0,0.0,30999.999999999072,2500.0000000022837,56857.70288181023,57334.11185490781,1372.3274638207497,0.8378969760489241,2.413617494666288,5.331182181777397,True,8.064516129039866
2016,veg_balanced,30,40,yes,136.68124086712865,227381.0,136681.2408668501,0.0,0.0,0.0,0.0,136681.2408668501,8863.961030664092,227380.99599172611,228509.77100680384,4040.760396121883,0.49642451874860605,1.7770880009114383,7.8623979153701455,True,6.485133566572636
2016,veg_balanced,30,41,unknown,169.9066376115501,309789.125,169906.63761137117,0.0,0.0,0.0,0.0,169906.63761137117,18970.562748442546,309789.1199239394,311203.5695864241,6086.363159635064,0.4565846801953377,1.9646794442391684,10.751848105727081,True,11.165286427381412
2016,veg_balanced,31,32,yes,64.72792206135018,123799.609375,64727.92206133509,0.0,0.0,0.0,3207.106781178505,64727.92206133509,4621.320343553121,123799.61361686894,124190.93852164927,1913.4747521419567,0.3160954168979657,1.5456225558697758,9.152195416123226,True,7.139608682593017
2016,veg_balanced,33,38,yes,39.69848480982989,67194.828125,39698.48480976248,0.0,0.0,0.0,0.0,39698.48480976248,3828.427124727466,67194.82891867496,67677.3433724692,1101.8587267775035,0.7180827179100735,1.6397969077517394,5.319321742019014,True,9.6437613250821
2016,veg_balanced,36,40,yes,63.84062043356528,118513.6015625,63840.62043352994,0.0,0.0,0.0,0.0,63840.62043352994,11449.747468289834,118513.60302259898,119565.11416314487,3072.2702634614143,0.8872493230548173,2.592335550608121,11.91090050680181,True,17.93489378789977
2016,veg_balanced,36,41,yes,147.9533188057762,268134.40625,147953.31880567805,0.0,0.0,0.0,0.0,147953.31880567805,7621.320343564742,268134.39389939426,270544.07114590734,4642.421789339859,0.8986826387580971,1.7313787022345688,8.103972316948061,True,5.151165519696511
2016,veg_balanced,36,43,yes,113.39696961966987,263504.46875,113396.96961958354,0.0,0.0,0.0,0.0,113396.96961958354,11535.533905929158,263504.4710649917,266184.90288385696,5520.661589718354,1.0172244167364175,2.0950921885331946,17.68586879148037,True,10.172700332846446
2016,veg_balanced,38,40,yes,25.556349186110793,41868.34375,25556.34918610367,0.0,0.0,0.0,0.0,25556.34918610367,1414.2135623710947,41868.34532783557,42204.25180036469,562.446276809953,0.8022922088248841,1.343368772770723,6.6858863818190155,True,5.533707307223978
2016,veg_balanced,38,42,unknown,29.698484809835655,56593.78515625,29698.48480982892,0.0,0.0,0.0,0.0,29698.48480982892,0.0,56593.78645704923,56544.94543734935,1030.7575917303936,-0.08630102835927023,1.8213264322094216,4.683179035296399,True,0.0
